municipio_id,Municipio,Capital,UF
2923001,Nova Viçosa,Falso,BA
2933257,Vereda,Falso,BA
2915601,Itamaraju,Falso,BA
2900801,Alcobaça,Falso,BA
2922003,Mucuri,Falso,BA
2912806,Ibirapuã,Falso,BA
2931350,Teixeira de Freitas,Falso,BA
2916005,Itanhém,Falso,BA
2921104,Medeiros Neto,Falso,BA
2906907,Caravelas,Falso,BA
2918902,Lajedão,Falso,BA
2925501,Prado,Falso,BA
2918456,Jucuruçu,Falso,BA
2927705,Santa Cruz Cabrália,Falso,BA
2911808,Guaratinga,Falso,BA
2915304,Itagimirim,Falso,BA
2914653,Itabela,Falso,BA
2910727,Eunápolis,Falso,BA
2925303,Porto Seguro,Falso,BA
3126208,Formoso,Falso,BA
3109303,Buritis,Falso,MG
3170479,Uruana de Minas,Falso,MG
3170404,Unaí,Falso,MG
3109451,Cabeceira Grande,Falso,MG
3144375,Natalândia,Falso,MG
3108206,Bonfinópolis de Minas,Falso,MG
3104502,Arinos,Falso,MG
3122470,Dom Bosco,Falso,MG
3147006,Paracatu,Falso,MG
3136306,João Pinheiro,Falso,MG
3108552,Brasilândia de Minas,Falso,MG
3153400,Presidente Olegário,Falso,MG
3171006,Vazante,Falso,MG
3170750,Varjão de Minas,Falso,MG
3137536,Lagoa Grande,Falso,MG
3161700,São Gonçalo do Abaeté,Falso,MG
3137106,Lagamar,Falso,MG
3128600,Guarda-Mor,Falso,MG
3140852,Matias Cardoso,Falso,MG
3139300,Manga,Falso,MG
3142254,Miravânia,Falso,MG
3135209,Januária,Falso,MG
3132107,Itacarambi,Falso,MG
3149150,Pedras de Maria da Cruz,Falso,MG
3136959,Juvenília,Falso,MG
3162450,São João das Missões,Falso,MG
3108255,Bonito de Minas,Falso,MG
3142700,Montalvânia,Falso,MG
3117836,Cônego Marinho,Falso,MG
3130051,Icaraí de Minas,Falso,MG
3116159,Chapada Gaúcha,Falso,MG
3161106,São Francisco,Falso,MG
3150570,Pintópolis,Falso,MG
3170529,Urucuia,Falso,MG
3145059,Nova Porteirinha,Falso,MG
3135050,Jaíba,Falso,MG
3152204,Porteirinha,Falso,MG
3154507,Riacho dos Machados,Falso,MG
3166956,Serranópolis de Minas,Falso,MG
3146552,Pai Pedro,Falso,MG
3135100,Janaúba,Falso,MG
3142908,Monte Azul,Falso,MG
3115474,Catuti,Falso,MG
3124302,Espinosa,Falso,MG
3141009,Mato Verde,Falso,MG
3127339,Gameleiras,Falso,MG
3139250,Mamonas,Falso,MG
3157005,Salinas,Falso,MG
3156502,Rubelita,Falso,MG
3127073,Fruta de Leite,Falso,MG
3155603,Rio Pardo de Minas,Falso,MG
3157377,Santa Cruz de Salinas,Falso,MG
3106655,Berizal,Falso,MG
3145372,Novorizonte,Falso,MG
3120870,Curral de Dentro,Falso,MG
3162708,São João do Paraíso,Falso,MG
3144656,Ninheira,Falso,MG
3168002,Taiobeiras,Falso,MG
3170651,Vargem Grande do Rio Pardo,Falso,MG
3130655,Indaiabira,Falso,MG
3143450,Montezuma,Falso,MG
3160454,Santo Antônio do Retiro,Falso,MG
3101003,Águas Vermelhas,Falso,MG
3122355,Divisa Alegre,Falso,MG
3137304,Lagoa dos Patos,Falso,MG
3135605,Jequitaí,Falso,MG
3129608,Ibiaí,Falso,MG
3151206,Pirapora,Falso,MG
3138104,Lassance,Falso,MG
3109402,Buritizeiro,Falso,MG
3170800,Várzea da Palma,Falso,MG
3157609,Santa Fé de Minas,Falso,MG
3164209,São Romão,Falso,MG
3154457,Riachinho,Falso,MG
3108602,Brasília de Minas,Falso,MG
3136801,Juramento,Falso,MG
3111150,Campo Azul,Falso,MG
3129657,Ibiracatu,Falso,MG
3162658,São João do Pacuí,Falso,MG
3143302,Montes Claros,Falso,MG
3112703,Capitão Enéas,Falso,MG
3162252,São João da Lagoa,Falso,MG
3138658,Lontra,Falso,MG
3147956,Patis,Falso,MG
3127354,Glaucilândia,Falso,MG
3142007,Mirabela,Falso,MG
3135357,Japonvar,Falso,MG
3170909,Varzelândia,Falso,MG
3118809,Coração de Jesus,Falso,MG
3138682,Luislândia,Falso,MG
3126703,Francisco Sá,Falso,MG
3162401,São João da Ponte,Falso,MG
3116506,Claro dos Poções,Falso,MG
3171030,Verdelândia,Falso,MG
3152131,Ponto Chique,Falso,MG
3170008,Ubaí,Falso,MG
3120300,Cristália,Falso,MG
3108503,Botumirim,Falso,MG
3136579,Josenópolis,Falso,MG
3127800,Grão Mogol,Falso,MG
3132008,Itacambira,Falso,MG
3146255,Padre Carvalho,Falso,MG
3123809,Engenheiro Navarro,Falso,MG
3128253,Guaraciama,Falso,MG
3145455,Olhos-d'Água,Falso,MG
3107307,Bocaiúva,Falso,MG
3126604,Francisco Dumont,Falso,MG
3165909,Senador Modestino Gonçalves,Falso,MG
3125408,Felício dos Santos,Falso,MG
3121001,Datas,Falso,MG
3127602,Gouveia,Falso,MG
3153301,Presidente Kubitschek,Falso,MG
3125507,São Gonçalo do Rio Preto,Falso,MG
3120102,Couto de Magalhães de Minas,Falso,MG
3121605,Diamantina,Falso,MG
3104452,Aricanduva,Falso,MG
3102852,Angelândia,Falso,MG
3112307,Capelinha,Falso,MG
3138351,Leme do Prado,Falso,MG
3141801,Minas Novas,Falso,MG
3171071,Veredinha,Falso,MG
3132503,Itamarandiba,Falso,MG
3116100,Chapada do Norte,Falso,MG
3169703,Turmalina,Falso,MG
3113503,Carbonita,Falso,MG
3136520,José Gonçalves de Minas,Falso,MG
3106507,Berilo,Falso,MG
3135456,Jenipapo de Minas,Falso,MG
3126505,Francisco Badaró,Falso,MG
3152170,Ponto dos Volantes,Falso,MG
3145307,Novo Cruzeiro,Falso,MG
3146305,Padre Paraíso,Falso,MG
3113008,Caraí,Falso,MG
3103405,Araçuaí,Falso,MG
3171600,Virgem da Lapa,Falso,MG
3119500,Coronel Murta,Falso,MG
3134004,Itinga,Falso,MG
3133303,Itaobim,Falso,MG
3102704,Cachoeira de Pajeú,Falso,MG
3148707,Pedra Azul,Falso,MG
3141405,Medina,Falso,MG
3117009,Comercinho,Falso,MG
3143153,Monte Formoso,Falso,MG
3134707,Jacinto,Falso,MG
3146750,Palmópolis,Falso,MG
3136009,Joaíma,Falso,MG
3157104,Salto da Divisa,Falso,MG
3155108,Rio do Prado,Falso,MG
3101706,Almenara,Falso,MG
3125606,Felisburgo,Falso,MG
3158102,Santa Maria do Salto,Falso,MG
3105202,Bandeira,Falso,MG
3136504,Jordânia,Falso,MG
3135803,Jequitinhonha,Falso,MG
3156601,Rubim,Falso,MG
3160306,Santo Antônio do Jacinto,Falso,MG
3140555,Mata Verde,Falso,MG
3122454,Divisópolis,Falso,MG
3148509,Pavão,Falso,MG
3145356,Novo Oriente de Minas,Falso,MG
3132305,Itaipé,Falso,MG
3115458,Catuji,Falso,MG
3139201,Malacacheta,Falso,MG
3146206,Ouro Verde de Minas,Falso,MG
3165552,Setubinha,Falso,MG
3104700,Ataléia,Falso,MG
3168606,Teófilo Otoni,Falso,MG
3137007,Ladainha,Falso,MG
3126802,Frei Gaspar,Falso,MG
3126752,Franciscópolis,Falso,MG
3152402,Poté,Falso,MG
3166709,Serra dos Aimorés,Falso,MG
3144300,Nanuque,Falso,MG
3113701,Carlos Chagas,Falso,MG
3170305,Umburatiba,Falso,MG
3127057,Fronteira dos Vales,Falso,MG
3106606,Bertópolis,Falso,MG
3100906,Águas Formosas,Falso,MG
3157658,Santa Helena de Minas,Falso,MG
3138906,Machacalis,Falso,MG
3120151,Crisólita,Falso,MG
3129103,Gurinhatã,Falso,MG
3112604,Capinópolis,Falso,MG
3159803,Santa Vitória,Falso,MG
3134202,Ituiutaba,Falso,MG
3131406,Ipiaçu,Falso,MG
3109808,Cachoeira Dourada,Falso,MG
3111804,Canápolis,Falso,MG
3103751,Araporã,Falso,MG
3115003,Cascalho Rico,Falso,MG
3115805,Centralina,Falso,MG
3152808,Prata,Falso,MG
3170206,Uberlândia,Falso,MG
3142809,Monte Alegre de Minas,Falso,MG
3169604,Tupaciguara,Falso,MG
3130705,Indianópolis,Falso,MG
3103504,Araguari,Falso,MG
3124807,Estrela do Sul,Falso,MG
3127909,Grupiara,Falso,MG
3156403,Romaria,Falso,MG
3143104,Monte Carmelo,Falso,MG
3123502,Douradoquara,Falso,MG
3131604,Iraí de Minas,Falso,MG
3100104,Abadia dos Dourados,Falso,MG
3119302,Coromandel,Falso,MG
3166808,Serra do Salitre,Falso,MG
3120706,Cruzeiro da Fortaleza,Falso,MG
3148103,Patrocínio,Falso,MG
3159704,Santa Rosa da Serra,Falso,MG
3162104,São Gotardo,Falso,MG
3137502,Lagoa Formosa,Falso,MG
3155504,Rio Paranaíba,Falso,MG
3148004,Patos de Minas,Falso,MG
3168903,Tiros,Falso,MG
3114303,Carmo do Paranaíba,Falso,MG
3103801,Arapuá,Falso,MG
3141207,Matutina,Falso,MG
3128907,Guimarânia,Falso,MG
3151602,Planura,Falso,MG
3133402,Itapagipe,Falso,MG
3150703,Pirajuba,Falso,MG
3127008,Fronteira,Falso,MG
3116902,Comendador Gomes,Falso,MG
3127107,Frutal,Falso,MG
3114550,Carneirinho,Falso,MG
3138625,Limeira do Oeste,Falso,MG
3170438,União de Minas,Falso,MG
3134400,Iturama,Falso,MG
3161304,São Francisco de Sales,Falso,MG
3111101,Campina Verde,Falso,MG
3117306,Conceição das Alagoas,Falso,MG
3118205,Conquista,Falso,MG
3170107,Uberaba,Falso,MG
3100708,Água Comprida,Falso,MG
3121258,Delta,Falso,MG
3111408,Campo Florido,Falso,MG
3171105,Veríssimo,Falso,MG
3145000,Nova Ponte,Falso,MG
3156908,Sacramento,Falso,MG
3157708,Santa Juliana,Falso,MG
3149804,Perdizes,Falso,MG
3111507,Campos Altos,Falso,MG
3129509,Ibiá,Falso,MG
3104007,Araxá,Falso,MG
3149200,Pedrinópolis,Falso,MG
3168101,Tapira,Falso,MG
3153004,Pratinha,Falso,MG
3169356,Três Marias,Falso,MG
3152006,Pompéu,Falso,MG
3146404,Paineiras,Falso,MG
3100203,Abaeté,Falso,MG
3115607,Cedro do Abaeté,Falso,MG
3143500,Morada Nova de Minas,Falso,MG
3107000,Biquinhas,Falso,MG
3142502,Monjolos,Falso,MG
3109204,Buenópolis,Falso,MG
3125705,Felixlândia,Falso,MG
3143609,Morro da Garça,Falso,MG
3120904,Curvelo,Falso,MG
3104809,Augusto de Lima,Falso,MG
3153202,Presidente Juscelino,Falso,MG
3160603,Santo Hipólito,Falso,MG
3119104,Corinto,Falso,MG
3131109,Inimutaba,Falso,MG
3136405,Joaquim Felício,Falso,MG
3103900,Araújos,Falso,MG
3138302,Leandro Ferreira,Falso,MG
3135308,Japaraíba,Falso,MG
3137205,Lagoa da Prata,Falso,MG
3153707,Quartel Geral,Falso,MG
3107406,Bom Despacho,Falso,MG
3166600,Serra da Saudade,Falso,MG
3123205,Dores do Indaiá,Falso,MG
3142403,Moema,Falso,MG
3124708,Estrela do Indaiá,Falso,MG
3140506,Martinho Campos,Falso,MG
3138807,Luz,Falso,MG
3134608,Jaboticatubas,Falso,MG
3135704,Jequitibá,Falso,MG
3153608,Prudente de Morais,Falso,MG
3127206,Funilândia,Falso,MG
3158508,Santana de Pirapama,Falso,MG
3159001,Santana do Riacho,Falso,MG
3112505,Capim Branco,Falso,MG
3105004,Baldim,Falso,MG
3109907,Caetanópolis,Falso,MG
3147402,Paraopeba,Falso,MG
3126406,Fortuna de Minas,Falso,MG
3141108,Matozinhos,Falso,MG
3118908,Cordisburgo,Falso,MG
3167202,Sete Lagoas,Falso,MG
3131000,Inhaúma,Falso,MG
3103207,Araçaí,Falso,MG
3109600,Cachoeira da Prata,Falso,MG
3139706,Maravilhas,Falso,MG
3146909,Papagaios,Falso,MG
3149606,Pequi,Falso,MG
3117504,Conceição do Mato Dentro,Falso,MG
3143708,Morro do Pilar,Falso,MG
3118106,Congonhas do Norte,Falso,MG
3132800,Itambé do Mato Dentro,Falso,MG
3147501,Passabém,Falso,MG
3164803,São Sebastião do Rio Preto,Falso,MG
3160504,Santo Antônio do Rio Abaixo,Falso,MG
3166501,Serra Azul de Minas,Falso,MG
3102407,Alvorada de Minas,Falso,MG
3160207,Santo Antônio do Itambé,Falso,MG
3167103,Serro,Falso,MG
3122603,Dom Joaquim,Falso,MG
3156007,Rio Vermelho,Falso,MG
3126000,Florestal,Falso,MG
3151404,Pitangui,Falso,MG
3163102,São José da Varginha,Falso,MG
3147105,Pará de Minas,Falso,MG
3145802,Onça de Pitangui,Falso,MG
3144805,Nova Lima,Falso,MG
3153905,Raposos,Falso,MG
3149309,Pedro Leopoldo,Falso,MG
3110004,Caeté,Falso,MG
3109006,Brumadinho,Falso,MG
3165537,Sarzedo,Falso,MG
3117876,Confins,Falso,MG
3137601,Lagoa Santa,Falso,MG
3140704,Mateus Leme,Falso,MG
3154606,Ribeirão das Neves,Falso,MG
3162955,São José da Lapa,Falso,MG
3129806,Ibirité,Falso,MG
3124104,Esmeraldas,Falso,MG
3157807,Santa Luzia,Falso,MG
3171204,Vespasiano,Falso,MG
3140159,Mário Campos,Falso,MG
3130101,Igarapé,Falso,MG
3136652,Juatuba,Falso,MG
3106705,Betim,Falso,MG
3162922,São Joaquim de Bicas,Falso,MG
3106200,Belo Horizonte,Verdadeiro,MG
3154804,Rio Acima,Falso,MG
3118601,Contagem,Falso,MG
3156700,Sabará,Falso,MG
3136603,Nova União,Falso,MG
3168309,Taquaraçu de Minas,Falso,MG
3157203,Santa Bárbara,Falso,MG
3115359,Catas Altas,Falso,MG
3105400,Barão de Cocais,Falso,MG
3125903,Ferros,Falso,MG
3158003,Santa Maria de Itabira,Falso,MG
3107703,Bom Jesus do Amparo,Falso,MG
3131703,Itabira,Falso,MG
3121803,Dionísio,Falso,MG
3163409,São José do Goiabal,Falso,MG
3161007,São Domingos do Prata,Falso,MG
3144706,Nova Era,Falso,MG
3161908,São Gonçalo do Rio Abaixo,Falso,MG
3106002,Bela Vista de Minas,Falso,MG
3155702,Rio Piracicaba,Falso,MG
3136207,João Monlevade,Falso,MG
3102308,Alvinópolis,Falso,MG
3142304,Moeda,Falso,MG
3106408,Belo Vale,Falso,MG
3135407,Jeceaba,Falso,MG
3133709,Itatiaiuçu,Falso,MG
3108107,Bonfim,Falso,MG
3132206,Itaguara,Falso,MG
3155306,Rio Manso,Falso,MG
3150406,Piedade dos Gerais,Falso,MG
3120607,Crucilândia,Falso,MG
3140001,Mariana,Falso,MG
3146107,Ouro Preto,Falso,MG
3131901,Itabirito,Falso,MG
3121704,Diogo de Vasconcelos,Falso,MG
3133907,Itaverava,Falso,MG
3160900,São Brás do Suaçuí,Falso,MG
3120409,Cristiano Otoni,Falso,MG
3121407,Desterro de Entre Rios,Falso,MG
3118007,Congonhas,Falso,MG
3159100,Santana dos Montes,Falso,MG
3118304,Conselheiro Lafaiete,Falso,MG
3123908,Entre Rios de Minas,Falso,MG
3153806,Queluzito,Falso,MG
3114907,Casa Grande,Falso,MG
3115409,Catas Altas da Noruega,Falso,MG
3145901,Ouro Branco,Falso,MG
3113800,Carmésia,Falso,MG
3165503,Sardoá,Falso,MG
3157500,Santa Efigênia de Minas,Falso,MG
3127503,Gonzaga,Falso,MG
3148400,Paulistas,Falso,MG
3122207,Divinolândia de Minas,Falso,MG
3128006,Guanhães,Falso,MG
3116803,Coluna,Falso,MG
3156809,Sabinópolis,Falso,MG
3140605,Materlândia,Falso,MG
3171808,Virginópolis,Falso,MG
3123106,Dores de Guanhães,Falso,MG
3166105,Senhora do Porto,Falso,MG
3162807,São João Evangelista,Falso,MG
3108800,Braúnas,Falso,MG
3100609,Água Boa,Falso,MG
3158201,Santa Maria do Suaçuí,Falso,MG
3112059,Cantagalo,Falso,MG
3136553,José Raydan,Falso,MG
3126950,Frei Lagonegro,Falso,MG
3148608,Peçanha,Falso,MG
3164100,São Pedro do Suaçuí,Falso,MG
3163508,São José do Jacuri,Falso,MG
3164506,São Sebastião do Maranhão,Falso,MG
3144904,Nova Módica,Falso,MG
3110806,Campanário,Falso,MG
3163300,São José do Divino,Falso,MG
3150000,Pescador,Falso,MG
3132701,Itambacuri,Falso,MG
3101805,Alpercata,Falso,MG
3133204,Itanhomi,Falso,MG
3125804,Fernandes Tourinho,Falso,MG
3140100,Marilac,Falso,MG
3127305,Galiléia,Falso,MG
3161650,São Geraldo do Baixio,Falso,MG
3135076,Jampruca,Falso,MG
3119203,Coroaci,Falso,MG
3167707,Sobrália,Falso,MG
3171907,Virgolândia,Falso,MG
3123700,Engenheiro Caldas,Falso,MG
3144201,Nacip Raydan,Falso,MG
3161601,São Geraldo da Piedade,Falso,MG
3169505,Tumiritinga,Falso,MG
3112653,Capitão Andrade,Falso,MG
3171501,Mathias Lobato,Falso,MG
3122108,Divino das Laranjeiras,Falso,MG
3163003,São José da Safira,Falso,MG
3127701,Governador Valadares,Falso,MG
3126901,Frei Inocêncio,Falso,MG
3144672,Nova Belém,Falso,MG
3139607,Mantena,Falso,MG
3115706,Central de Minas,Falso,MG
3131802,Itabirinha,Falso,MG
3141504,Mendes Pimentel,Falso,MG
3162575,São João do Manteninha,Falso,MG
3161056,São Félix de Minas,Falso,MG
3168705,Timóteo,Falso,MG
3106309,Belo Oriente,Falso,MG
3141702,Mesquita,Falso,MG
3131307,Ipatinga,Falso,MG
3158953,Santana do Paraíso,Falso,MG
3136108,Joanésia,Falso,MG
3135001,Jaguaraçu,Falso,MG
3100500,Açucena,Falso,MG
3149952,Periquito,Falso,MG
3119401,Coronel Fabriciano,Falso,MG
3140308,Marliéria,Falso,MG
3103009,Antônio Dias,Falso,MG
3144359,Naque,Falso,MG
3168408,Tarumirim,Falso,MG
3129301,Iapu,Falso,MG
3131158,Ipaba,Falso,MG
3162609,São João do Oriente,Falso,MG
3122504,Dom Cavati,Falso,MG
3109253,Bugre,Falso,MG
3150539,Pingo-d'Água,Falso,MG
3130556,Imbé de Minas,Falso,MG
3150158,Piedade de Caratinga,Falso,MG
3170057,Ubaporanga,Falso,MG
3164472,São Sebastião do Anta,Falso,MG
3123858,Entre Folhas,Falso,MG
3107802,Bom Jesus do Galho,Falso,MG
3120003,Córrego Novo,Falso,MG
3170578,Vargem Alegre,Falso,MG
3159357,Santa Rita de Minas,Falso,MG
3113404,Caratinga,Falso,MG
3157252,Santa Bárbara do Leste,Falso,MG
3160959,São Domingos das Dores,Falso,MG
3130903,Inhapim,Falso,MG
3127370,Goiabeira,Falso,MG
3118403,Conselheiro Pena,Falso,MG
3134103,Itueta,Falso,MG
3154309,Resplendor,Falso,MG
3120839,Cuparaque,Falso,MG
3159506,Santa Rita do Itueto,Falso,MG
3101102,Aimorés,Falso,MG
3102209,Alvarenga,Falso,MG
3151909,Pocrane,Falso,MG
3117405,Conceição de Ipanema,Falso,MG
3131208,Ipanema,Falso,MG
3144003,Mutum,Falso,MG
3168051,Taparuba,Falso,MG
3123403,Doresópolis,Falso,MG
3151503,Piumhi,Falso,MG
3170602,Vargem Bonita,Falso,MG
3164308,São Roque de Minas,Falso,MG
3130309,Iguatama,Falso,MG
3168200,Tapiraí,Falso,MG
3105103,Bambuí,Falso,MG
3119807,Córrego Danta,Falso,MG
3141306,Medeiros,Falso,MG
3122306,Divinópolis,Falso,MG
3149705,Perdigão,Falso,MG
3117603,Conceição do Pará,Falso,MG
3164605,São Sebastião do Oeste,Falso,MG
3160405,Santo Antônio do Monte,Falso,MG
3161809,São Gonçalo do Pará,Falso,MG
3133808,Itaúna,Falso,MG
3145208,Nova Serrana,Falso,MG
3116605,Cláudio,Falso,MG
3114204,Carmo do Cajuru,Falso,MG
3130200,Igaratinga,Falso,MG
3133501,Itapecerica,Falso,MG
3110400,Camacho,Falso,MG
3148905,Pedra do Indaiá,Falso,MG
3150505,Pimenta,Falso,MG
3126109,Formiga,Falso,MG
3119955,Córrego Fundo,Falso,MG
3104205,Arcos,Falso,MG
3146503,Pains,Falso,MG
3111903,Cana Verde,Falso,MG
3149903,Perdões,Falso,MG
3112000,Candeias,Falso,MG
3158805,Santana do Jacaré,Falso,MG
3120201,Cristais,Falso,MG
3100807,Aguanil,Falso,MG
3111200,Campo Belo,Falso,MG
3130002,Ibituruna,Falso,MG
3108008,Bom Sucesso,Falso,MG
3159902,Santo Antônio do Amparo,Falso,MG
3114006,Carmo da Mata,Falso,MG
3147709,Passa Tempo,Falso,MG
3150604,Piracema,Falso,MG
3114501,Carmópolis de Minas,Falso,MG
3161205,São Francisco de Paula,Falso,MG
3145604,Oliveira,Falso,MG
3126307,Fortaleza de Minas,Falso,MG
3133758,Itaú de Minas,Falso,MG
3107604,Bom Jesus da Penha,Falso,MG
3152907,Pratápolis,Falso,MG
3129707,Ibiraci,Falso,MG
3116407,Claraval,Falso,MG
3115102,Cássia,Falso,MG
3162948,São José da Barra,Falso,MG
3121209,Delfinópolis,Falso,MG
3112406,Capetinga,Falso,MG
3147907,Passos,Falso,MG
3101904,Alpinópolis,Falso,MG
3162203,São João Batista do Glória,Falso,MG
3112802,Capitólio,Falso,MG
3104106,Arceburgo,Falso,MG
3163904,São Pedro da União,Falso,MG
3143005,Monte Belo,Falso,MG
3136900,Juruaia,Falso,MG
3144102,Muzambinho,Falso,MG
3109501,Cabo Verde,Falso,MG
3128709,Guaxupé,Falso,MG
3128303,Guaranésia,Falso,MG
3145109,Nova Resende,Falso,MG
3132909,Itamogi,Falso,MG
3164704,São Sebastião do Paraíso,Falso,MG
3165107,São Tomás de Aquino,Falso,MG
3143203,Monte Santo de Minas,Falso,MG
3134806,Jacuí,Falso,MG
3114402,Carmo do Rio Claro,Falso,MG
3125200,Fama,Falso,MG
3122405,Divisa Nova,Falso,MG
3101607,Alfenas,Falso,MG
3117108,Conceição da Aparecida,Falso,MG
3147204,Paraguaçu,Falso,MG
3139003,Machado,Falso,MG
3151701,Poço Fundo,Falso,MG
3166907,Serrania,Falso,MG
3114709,Carvalhópolis,Falso,MG
3102001,Alterosa,Falso,MG
3104304,Areado,Falso,MG
3142601,Monsenhor Paulo,Falso,MG
3123601,Elói Mendes,Falso,MG
3170701,Varginha,Falso,MG
3128105,Guapé,Falso,MG
3111309,Campo do Meio,Falso,MG
3111606,Campos Gerais,Falso,MG
3113909,Carmo da Cachoeira,Falso,MG
3160801,São Bento Abade,Falso,MG
3165206,São Thomé das Letras,Falso,MG
3169307,Três Corações,Falso,MG
3110905,Campanha,Falso,MG
3130507,Ilicínea,Falso,MG
3118700,Coqueiral,Falso,MG
3107109,Boa Esperança,Falso,MG
3169406,Três Pontas,Falso,MG
3158300,Santana da Vargem,Falso,MG
3143401,Monte Sião,Falso,MG
3134905,Jacutinga,Falso,MG
3130606,Inconfidentes,Falso,MG
3101409,Albertina,Falso,MG
3146008,Ouro Fino,Falso,MG
3108404,Botelhos,Falso,MG
3105301,Bandeira do Sul,Falso,MG
3159209,Santa Rita de Caldas,Falso,MG
3110301,Caldas,Falso,MG
3102605,Andradas,Falso,MG
3129905,Ibitiúra de Minas,Falso,MG
3151800,Poços de Caldas,Falso,MG
3111002,Campestre,Falso,MG
3165578,Senador Amaral,Falso,MG
3110509,Camanducaia,Falso,MG
3125101,Extrema,Falso,MG
3133600,Itapeva,Falso,MG
3165800,Senador José Bento,Falso,MG
3110608,Cambuí,Falso,MG
3117900,Congonhal,Falso,MG
3169059,Tocos do Moji,Falso,MG
3109105,Bueno Brandão,Falso,MG
3124500,Estiva,Falso,MG
3143807,Munhoz,Falso,MG
3119906,Córrego do Bom Jesus,Falso,MG
3152501,Pouso Alegre,Falso,MG
3107901,Bom Repouso,Falso,MG
3169109,Toledo,Falso,MG
3131505,Ipuiúna,Falso,MG
3124401,Espírito Santo do Dourado,Falso,MG
3108305,Borda da Mata,Falso,MG
3127404,Gonçalves,Falso,MG
3165404,Sapucaí-Mirim,Falso,MG
3162005,São Gonçalo do Sapucaí,Falso,MG
3119005,Cordislândia,Falso,MG
3144409,Natércia,Falso,MG
3162302,São João da Mata,Falso,MG
3117801,Conceição dos Ouros,Falso,MG
3167400,Silvianópolis,Falso,MG
3129202,Heliodora,Falso,MG
3159605,Santa Rita do Sapucaí,Falso,MG
3109709,Cachoeira de Minas,Falso,MG
3113602,Careaçu,Falso,MG
3169802,Turvolândia,Falso,MG
3164407,São Sebastião da Bela Vista,Falso,MG
3149101,Pedralva,Falso,MG
3117207,Conceição das Pedras,Falso,MG
3163201,São José do Alegre,Falso,MG
3110707,Cambuquira,Falso,MG
3163706,São Lourenço,Falso,MG
3145505,Olímpio Noronha,Falso,MG
3167806,Soledade de Minas,Falso,MG
3114105,Carmo de Minas,Falso,MG
3133006,Itamonte,Falso,MG
3137809,Lambari,Falso,MG
3164902,São Sebastião do Rio Verde,Falso,MG
3147600,Passa Quatro,Falso,MG
3101300,Alagoa,Falso,MG
3117702,Conceição do Rio Verde,Falso,MG
3133105,Itanhandu,Falso,MG
3135902,Jesuânia,Falso,MG
3152600,Pouso Alto,Falso,MG
3115508,Caxambu,Falso,MG
3104908,Baependi,Falso,MG
3103603,Arantina,Falso,MG
3147808,Passa-Vinte,Falso,MG
3107208,Bocaina de Minas,Falso,MG
3102803,Andrelândia,Falso,MG
3107505,Bom Jardim de Minas,Falso,MG
3138500,Liberdade,Falso,MG
3165305,São Vicente de Minas,Falso,MG
3167004,Serranos,Falso,MG
3166402,Seritinga,Falso,MG
3101201,Aiuruoca,Falso,MG
3141900,Minduri,Falso,MG
3120805,Cruzília,Falso,MG
3114808,Carvalhos,Falso,MG
3118502,Consolação,Falso,MG
3147303,Paraisópolis,Falso,MG
3150901,Piranguçu,Falso,MG
3151008,Piranguinho,Falso,MG
3132404,Itajubá,Falso,MG
3121100,Delfim Moreira,Falso,MG
3140407,Marmelópolis,Falso,MG
3172202,Wenceslau Braz,Falso,MG
3139904,Maria da Fé,Falso,MG
3108909,Brazópolis,Falso,MG
3122801,Dom Viçoso,Falso,MG
3171709,Virgínia,Falso,MG
3120508,Cristina,Falso,MG
3154705,Ribeirão Vermelho,Falso,MG
3114600,Carrancas,Falso,MG
3144607,Nepomuceno,Falso,MG
3138203,Lavras,Falso,MG
3134301,Itumirim,Falso,MG
3130408,Ijaci,Falso,MG
3130804,Ingaí,Falso,MG
3134509,Itutinga,Falso,MG
3138708,Luminárias,Falso,MG
3158706,Santana do Garambéu,Falso,MG
3123007,Dores de Campos,Falso,MG
3139102,Madre de Deus de Minas,Falso,MG
3137403,Lagoa Dourada,Falso,MG
3157336,Santa Cruz de Minas,Falso,MG
3152709,Prados,Falso,MG
3150307,Piedade do Rio Grande,Falso,MG
3115201,Conceição da Barra de Minas,Falso,MG
3154200,Resende Costa,Falso,MG
3165008,São Tiago,Falso,MG
3119708,Coronel Xavier Chaves,Falso,MG
3156106,Ritápolis,Falso,MG
3168804,Tiradentes,Falso,MG
3144508,Nazareno,Falso,MG
3162500,São João del Rei,Falso,MG
3105905,Barroso,Falso,MG
3157302,Santa Bárbara do Tugúrio,Falso,MG
3154408,Ressaquinha,Falso,MG
3102902,Antônio Carlos,Falso,MG
3101631,Alfredo Vasconcelos,Falso,MG
3129400,Ibertioga,Falso,MG
3121506,Desterro do Melo,Falso,MG
3105608,Barbacena,Falso,MG
3166204,Senhora dos Remédios,Falso,MG
3112208,Capela Nova,Falso,MG
3113107,Caranaíba,Falso,MG
3113206,Carandaí,Falso,MG
3171154,Vermelho Novo,Falso,MG
3154002,Raul Soares,Falso,MG
3122702,Dom Silvério,Falso,MG
3100401,Acaiaca,Falso,MG
3152105,Ponte Nova,Falso,MG
3166303,Sericita,Falso,MG
3157401,Santa Cruz do Escalvado,Falso,MG
3160108,Santo Antônio do Grama,Falso,MG
3150208,Piedade de Ponte Nova,Falso,MG
3135506,Jequeri,Falso,MG
3170503,Urucânia,Falso,MG
